"Waste treatment: Germany, years, type of plant,
 types of waste",,,
Survey of waste treatment,,,
EAV-100999-U,Casting of ferrous pieces: Wastes n.o.s.,-,-
EAV-101003-U,Non-ferrous: Furnace slag,-,-
EAV-101005-G,"Non-ferrous: Casting cores,moulds,not underg.pour.",-,-
EAV-101006-U,"Casting cores,moulds,not underg.pour. (ex.101005)",-,-
EAV-101007-G,"Non-ferrous: Casting cores,moulds,undergone pour.",-,-
EAV-101008-U,"Casting cores,moulds,undergone pouring (ex.101007)",-,-
EAV-101009-G,Non-ferrous: Flue-gas dust cont. hazardous subst.,-,-
EAV-101010-U,Flue-gas dust (except 101009),-,-
EAV-101011-G,Non-ferrous: Other particulates cont. haza. subst.,-,-
EAV-101012-U,Other particulates (except 101011),-,-
EAV-101013-G,Non-ferrous: Waste binders cont. hazardous subst.,-,-
EAV-101014-U,Waste binders (except 101013),-,-
EAV-101015-G,Non-ferrous: Waste crack-indicating agent,-,-
EAV-101016-U,Waste crack-indicating agent (except 101015),-,-
EAV-101099-U,Casting of non-ferrous pieces: Wastes n.o.s.,-,-
EAV-101103-U,Waste glass-based fibrous materials,-,-
EAV-101105-U,Manufacture of glass: Particulates and dust,-,-
EAV-101109-G,Waste preparation mixture before thermal process.,-,-
EAV-101110-U,Waste prep.mixture bef.thermal process.(ex.101109),-,-
EAV-101111-G,Waste glass in small particles cont. heavy metals,-,-
EAV-101112-U,Waste glass (except 101111),-,-
EAV-101113-G,"Glass-polishing, -grinding sludge",-,-
EAV-101114-U,"Glass-polishing, -grinding sludge (except 101113)",-,-
EAV-101115-G,Manuf. of glass: Solid wastes from flue-gas treat.,-,-
EAV-101116-U,Solid wastes from flue-gas treatment (ex. 101115),-,-
EAV-101117-G,"Manuf. of glass: Sludges,filter cakes fr. flue-gas",-,-
EAV-101118-U,"Sludges,filter cakes fr.flue-gas treat.(ex.101117)",-,-
EAV-101119-G,Manuf. of glass: Sol.wastes fr.on-site effl.treat.,-,-
EAV-101120-U,Solid wastes from on-site effl. treatm.(ex.101119),-,-
EAV-101199-U,Manufacture of glass: Wastes n.o.s.,-,-
EAV-101201-U,Ceramic goods: Waste prep.mixture bef.thermal pro.,-,-
EAV-101203-U,Ceramic goods: Particulates and dust,-,-
EAV-101205-U,"Ceramic goods: Sludges,filter cakes fr.gas treatm.",-,-
EAV-101206-U,Ceramic goods: Discarded moulds,-,-
EAV-101208-U,"Waste ceramics, bricks, tiles, constr. Products",-,-
EAV-101209-G,Ceramic goods: Solid wastes from gas treatment,-,-
EAV-101210-U,Solid wastes from gas treatment (except 101209),-,-
EAV-101211-G,Ceramic goods: Wastes from glazing cont.heavy met.,-,-
EAV-101212-U,Wastes from glazing (except 101211),-,-
EAV-101213-U,Ceramic goods: Sludge from on-site effl. treatment,-,-
EAV-101299-U,"Ceramic goods, bricks, tiles: Wastes n.o.s.",-,-
EAV-101301-U,Cement etc: Waste prep. mixture bef. thermal proc.,-,-
EAV-101304-U,Wastes from calcination and hydration of lime,-,-
EAV-101306-U,"Cement etc: Particulates, dust (ex. 101312,101313)",-,-
EAV-101307-U,"Cement etc: Sludges, filter cakes fr. gas treatm.",-,-
EAV-101309-G,Wastes from asbestos-cement manuf. cont. asbestos,-,-
EAV-101310-U,Wastes from asbestos-cement manuf. (except 101309),-,-
EAV-101311-U,"Wastes fr.cement-based comp.mat.(ex.101309,101310)",-,-
EAV-101312-G,Cement etc: Solid wastes from gas treatment,-,-
EAV-101313-U,Solid wastes from gas treatment (except 101312),-,-
EAV-101314-U,Waste concrete and concrete sludge,3,0.3
EAV-101399-U,"Cement, lime and plaster: Wastes n.o.s.",-,-
EAV-101401-G,Crematoria: Waste from gas cleaning cont. mercury,-,-
EAV-11,Wastes from chemical surface treatment etc.,-,-
EAV-110105-G,Surface treatment: Pickling acids,-,-
EAV-110106-G,Surface treatment: Acids n.o.s.,-,-
EAV-110107-G,Surface treatment: Pickling bases,-,-
EAV-110108-G,Surface treatment: Phosphatising sludges,-,-
EAV-110109-G,"Surface treatment: Sludges, filter cakes",-,-
EAV-110110-U,Sludges and filter cakes (except 110109),-,-
EAV-110111-G,Surface treatment: Aqueous rinsing liquids,-,-
EAV-110112-U,Aqueous rinsing liquids (except 110111),-,-
EAV-110113-G,Surface treatment: Degreasing wastes,-,-
EAV-110114-U,Degreasing wastes (except 110113),-,-
EAV-110115-G,"Surface treatment: Eluate,sludges fr.membrane sys.",-,-
EAV-110116-G,"Surface treatment: Saturated,spent ion exch.resins",-,-
EAV-110198-G,Surface treatment: Other wastes cont. haza. subst.,-,-
EAV-110199-U,Surface treatment: Wastes n.o.s.,-,-
EAV-110202-G,Sludges from zinchydrometallurgy,-,-
EAV-110203-U,Wastes from the production of anodes,-,-
EAV-110205-G,Wastes from copper hydrometallurgical processes,-,-
EAV-110206-U,Wastes from copper hydromet. Processes (ex.110205),-,-
EAV-110207-G,Non-ferrous hydromet. processes: Other wastes,-,-
EAV-110299-U,Non-ferrous hydromet. processes: Wastes n.o.s.,-,-
EAV-110301-G,"Sludges,solids fr.temp.proc.: Wastes cont. cyanide",-,-
EAV-110302-G,"Sludges,solids from tempering proc.: Other wastes",-,-
EAV-110501-U,Hot galvanising processes: Hard zinc,-,-
EAV-110502-U,Hot galvanising processes: Zincash,-,-
EAV-110503-G,Hot galvan. proc.: Solid wastes from gas treatment,-,-
EAV-110504-G,Hot galvanising processes: Spent flux,-,-
EAV-110599-U,Hot galvanising processes: Wastes n.o.s.,-,-
EAV-12,Wastes from surface treatment of metals a.plastics,13,3.8
EAV-120101-U,Ferrous metal filings and turnings,-,-
EAV-120102-U,Ferrous metal dust and particles,-,-
EAV-120103-U,Non-ferrous metal filings and turnings,-,-
EAV-120104-U,Non-ferrous metal dust and particles,-,-
EAV-120105-U,Plastics shavings and turnings,-,-
EAV-120106-G,Mineral-based machining oils containing halogens,-,-
EAV-120107-G,Mineral-based machining oils free of halogens,-,-
EAV-120108-G,"Machining emulsions, solutions containing halogens",-,-
EAV-120109-G,"Machining emulsions, solutions free of halogens",-,-
EAV-120110-G,Synthetic machining oils,-,-
EAV-120112-G,Spent waxes and fats,-,-
EAV-120113-U,Welding wastes,-,-
EAV-120114-G,Machining sludges containing hazardous substances,-,-
EAV-120115-U,Machining sludges (except 120114),-,-
EAV-120116-G,Waste blasting material cont. hazardous substances,6,0.9
EAV-120117-U,Waste blasting material (except 120116),10,2.6
EAV-120118-G,"Metal sludge (grinding,honing,lapping sl.)cont.oil",-,-
EAV-120119-G,Readily biodegradable machining oil,-,-
EAV-120120-G,Spent grinding bodies and grinding materials,-,-
EAV-120121-U,"Spent grinding bodies, grind. materials(ex.120120)",-,-
EAV-120199-U,"Surface treatment of metals,plastics:Wastes n.o.s.",-,-
EAV-120301-G,Aqueous washing liquids,-,-
EAV-120302-G,Steam degreasing wastes,-,-
EAV-13,"Oil wastes,wastes of liquid fuels (ex.edible oils)",31,21.4
EAV-130101-G,"Hydraulic oils, containing PCBs",-,-
EAV-130104-G,Hydraulic oils: Chlorinated emulsions,-,-
EAV-130105-G,Hydraulic oils: Non-chlorinated emulsions,-,-
EAV-130109-G,Mineral-based chlorinated hydraulic oils,-,-
EAV-130110-G,Mineral based non-chlorinated hydraulic oils,-,-
EAV-130111-G,Synthetic hydraulic oils,-,-
EAV-130112-G,Readily biodegradable hydraulic oils,-,-
EAV-130113-G,Other hydraulic oils,-,-
EAV-130204-G,"Mineral-based chlorinated engine, gear, lubr. oils",-,-
EAV-130205-G,"Mineral-based non-chlor. engine, gear, lubr. oils",-,-
EAV-130206-G,"Synthetic engine, gear and lubricating oils",-,-
EAV-130207-G,"Readily biodegradable engine,gear,lubricating oils",-,-
EAV-130208-G,"Other engine, gear and lubricating oils",-,-
EAV-130301-G,Insulating or heat transmission oils cont. PCBs,-,-
EAV-130306-G,"Mineral-b.chlor.insul.,heat transm.oils(ex.130301)",-,-
EAV-130307-G,"Mineral-based non-chlor. insul., heat transm. oils",-,-
EAV-130308-G,Synthetic insulating and heat transmission oils,-,-
EAV-130309-G,"Readily biodegradable insulating,heat transm. oils",-,-
EAV-130310-G,Other insulating and heat transmission oils,-,-
EAV-130401-G,Bilge oils from inland navigation,-,-
EAV-130402-G,Bilge oils from jetty sewers,-,-
EAV-130403-G,Bilge oils from other navigation,-,-
EAV-130501-G,Solids from grit chambers and oil/water separators,18,8.8
EAV-130502-G,Sludges from oil/water separators,5,1.2
EAV-130503-G,Interceptor sludges,11,3.9
EAV-130506-G,Oil from oil/water separators,-,-
EAV-130507-G,Oily water from oil/water separators,-,-
EAV-130508-G,"Mixtures of wastes fr.grit chambers,oil/water sep.",8,6.8
EAV-130701-G,Fuel oil and diesel,-,-
EAV-130702-G,Petrol,-,-
EAV-130703-G,Other fuels (including mixtures),-,-
EAV-130801-G,Oil wastes: Desalter sludges or emulsions,-,-
EAV-130802-G,Oil wastes: Other emulsions,-,-
EAV-130899-G,Oil wastes: Wastes n.o.s.,-,-
EAV-14,"Waste organic solvents, refrigerants, propellants",-,-
EAV-140601-G,"Chlorofluorocarbons, HCFC, HFC",-,-
EAV-140602-G,Other halogenated solvents and solvent mixtures,-,-
EAV-140603-G,Other solvents and solvent mixtures,-,-
EAV-140604-G,Sludges or solid wastes cont. halogenated solvents,-,-
EAV-140605-G,Sludges or solid wastes containing other solvents,-,-
EAV-15,"Waste packaging, absorbents, wiping cloths etc.",-,-
EAV-150101-U,Paper and cardboard packaging,-,-
EAV-150102-U,Plastic packaging,-,-
EAV-150103-U,Wooden packaging,-,-
EAV-150104-U,Metallic packaging,-,-
EAV-150105-U,Composite packaging,-,-
EAV-15010600-U,Mixed packaging undifferentiated,-,-
EAV-15010601-U,Lightweight packaging (LWP),-,-
EAV-15010602-U,Mixed recyclables with lightweight packaging,-,-
EAV-150107-U,Glass packaging,-,-
EAV-150109-U,Textile packaging,-,-
EAV-150110-G,Packaging cont.residues of or contam.by haza.subs.,-,-
EAV-150111-G,Metallic packaging cont. haza. solid porous matrix,-,-
EAV-150202-G,"Absorbents, filter materials, wiping cloths etc.",-,-
EAV-150203-U,"Absorbents,filter materials,wip.cloths (ex.150202)",-,-
EAV-16,Wastes not otherwise specified in the list,12,24.5
EAV-160103-U,End-of-life tyres,-,-
EAV-160104-G,End-of-life vehicles,-,-
EAV-160106-U,"End-of-life vehicles,cont. no liquids,hazard.comp.",-,-
EAV-160107-G,End-of-life vehicles: Oil filters,-,-
EAV-160108-G,End-of-life vehicles: Components cont. mercury,-,-
EAV-160109-G,End-of-life vehicles: Components containing PCBs,-,-
EAV-160110-G,End-of-life vehicles: Explosive components,-,-
EAV-160111-G,End-of-life vehicles: Brake pads cont. asbestos,-,-
EAV-160112-U,Brake pads (except 160111),-,-
EAV-160113-G,End-of-life vehicles: Brake fluids,-,-
EAV-160114-G,End-of-life vehicles: Antifreeze fluids,-,-
EAV-160115-U,Antifreeze fluids (except 160114),-,-
EAV-160116-U,End-of-life vehicles: Tanks for liquefied gas,-,-
EAV-160117-U,End-of-life vehicles: Ferrous metal,-,-
EAV-160118-U,End-of-life vehicles: Non-ferrous metal,-,-
EAV-160119-U,End-of-life vehicles: Plastic,-,-
EAV-160120-U,End-of-life vehicles: Glass,-,-
EAV-16012100-G,"Hazardous components (ex.160107-11,160113-14)",-,-
EAV-16012101-G,"Hazardous metallic comp. (ex.160107-11,160113-14)",-,-
EAV-16012102-G,"Hazardous non-metallic comp. (ex.160107-11,13-14)",-,-
EAV-16012200-U,Components undifferentiated,-,-
EAV-16012201-U,Metallic components,-,-
EAV-16012202-U,Non-metallic components,-,-
EAV-160199-U,End-of-life vehicles: Wastes n.o.s.,-,-
EAV-160209-G,Transformers and capacitors containing PCBs,-,-
EAV-160210-G,Discarded equip.cont. or contam.by PCBs(ex.160209),-,-
EAV-160211-G,"Discarded equip.cont. chlorofluorocarbons,HCFC,HFC",-,-
EAV-160212-G,Discarded equipment containing free asbestos,-,-
EAV-160213-G,Discarded equip.cont.hazardous comp.(ex.160209-12),-,-
EAV-160214-U,Discarded equipment (except 160209-160213),-,-
EAV-16021500-G,Hazardous components removed from discarded equip.,-,-
EAV-16021501-G,Mercury-containing waste,-,-
EAV-16021502-G,Printed circuit boards,-,-
EAV-16021503-G,Toner cartridges,-,-
EAV-16021504-G,Plastics containing brominated flame retardants,-,-
EAV-16021505-G,Asbestos-containing components,-,-
EAV-16021506-G,Cathode ray tubes,-,-
EAV-16021507-G,Gas discharge lamps,-,-
EAV-16021508-G,Liquid crystal displays,-,-
EAV-16021509-G,External electrical wiring,-,-
EAV-16021510-G,Components containing refractory ceramic fibres,-,-
EAV-16021511-G,Electrolytic capacitors,-,-
EAV-16021512-G,Cadmium- or selenium-cont. photoconductor drums,-,-
EAV-16021600-U,Components removed fr. discarded equip.(ex.160215),-,-
EAV-16021601-U,External electrical wiring (including cables),-,-
EAV-160303-G,Off-specif. batches: Inorganic wastes,-,-
EAV-160304-U,Inorganic wastes (except 160303),-,-
EAV-160305-G,Off-specif. batches: Organic wastes,-,-
EAV-160306-U,Organic wastes (except 160305),-,-
EAV-160401-G,Waste ammunition,-,-
EAV-160402-G,Fireworks wastes,-,-
EAV-160403-G,Other waste explosives,-,-
EAV-160504-G,Gases in pressure containers (including halons),-,-
EAV-160505-U,Gases in pressure containers (except 160504),-,-
EAV-160506-G,Laboratory chemicals consisting of hazardous subs.,-,-
EAV-160507-G,Discarded inorganic chemicals cons. of haza. subs.,-,-
EAV-160508-G,Discarded organic chemicals cons. of haza. subs.,-,-
EAV-160509-U,"Discarded chemicals (except 160506,160507,160508)",-,-
EAV-160601-G,Lead batteries,-,-
EAV-160602-G,Ni-Cd batteries,-,-
EAV-160603-G,Mercury-containing batteries,-,-
EAV-160604-U,Alkaline batteries (except 160603),-,-
EAV-160605-U,Other batteries and accumulators,-,-
EAV-160606-G,"Separately coll. electrolyte from batteries,accum.",-,-
EAV-160708-G,"Tanks,barrels: Wastes containing oil",-,-
EAV-160709-G,"Tanks,barrels: Wastes cont. other hazardous subst.",-,-
EAV-160799-U,"Tanks,barrels: Wastes n.o.s.",-,-
EAV-160801-U,Spent catalysts containing gold etc. (ex. 160807),-,-
EAV-160802-G,Spent catalysts cont. hazardous transition metals,-,-
EAV-160803-U,Spent catalysts cont. transition metals,-,-
EAV-160804-U,Spent fluid catalytic cracking cataly. (ex.160807),-,-
EAV-160805-G,Spent catalysts containing phosphoric acid,-,-
EAV-160806-G,Spent liquids used as catalysts,-,-
EAV-160807-G,Spent catalysts contaminated with haza. substances,-,-
EAV-160901-G,"Permanganates, for example potassium permanganate",-,-
EAV-160902-G,"Chromates (potassium chr.,potassium,sodium dichr.)",-,-
EAV-160903-G,"Peroxides, for example hydrogen peroxide",-,-
EAV-160904-G,"Oxidising substances, n.o.s.",-,-
EAV-161001-G,Aqueous liquid wastes cont. hazardous substances,-,-
EAV-161002-U,Aqueous liquid wastes (except 161001),-,-
EAV-161003-G,Aqueous concentrates cont. hazardous substances,-,-
EAV-161004-U,Aqueous concentrates (except 161003),-,-
EAV-161101-G,"Carbon-based linings,refractories fr.metall. proc.",-,-
EAV-161102-U,"Carbon-based linings,refr.fr.met.proc. (ex.161101)",-,-
EAV-161103-G,"Other linings,refractories from metall. processes",3,23.2
EAV-161104-U,"Other linings,refrac. fr. metall.proc. (ex.161103)",4,0.3
EAV-161105-G,"Linings, refractories from non-metall. processes",3,0.2
EAV-161106-U,"Linings,refrac. fr.non-metall.processes(ex.161105)",3,0.2
EAV-17,Construction and demolition wastes,87,3187
EAV-170101-U,Concrete,25,28.5
EAV-170102-U,Bricks,7,1.3
EAV-170103-U,Tiles and ceramics,-,-
EAV-170106-G,"Mixtures of,or separate fractions of concrete etc.",38,363
EAV-170107-U,"Mixtures of concrete,bricks,tiles etc. (ex.170106)",36,153.7
EAV-170201-U,Wood,-,-
EAV-170202-U,Glass,-,-
EAV-170203-U,Plastic,-,-
EAV-170204-G,"Glass, plastic, wood cont. hazardous substances",-,-
EAV-170301-G,Bituminous mixtures containing coal tar,14,87.2
EAV-170302-U,Bituminous mixtures (except 170301),16,33.8
EAV-170303-G,Coal tar and tarred products,-,-
EAV-170401-U,"Copper, bronze, brass",-,-
EAV-170402-U,Aluminium,-,-
EAV-170403-U,Lead,-,-
EAV-170404-U,Zinc,-,-
EAV-170405-U,Iron and steel,-,-
EAV-170406-U,Tin,-,-
EAV-170407-U,Mixed metals,-,-
EAV-170409-G,Metal waste contaminated with hazardous substances,-,-
EAV-170410-G,"Cables cont. oil, coal tar and other haza. subs.",-,-
EAV-170411-U,Cables (except 170410),-,-
EAV-170503-G,Soil and stones containing hazardous substances,61,630.4
EAV-170504-U,Soil and stones (except 170503),74,1442.3
EAV-170505-G,Dredging spoil containing hazardous substances,8,6.4
EAV-170506-U,Dredging spoil (except 170505),18,77.6
EAV-170507-G,Track ballast containing hazardous substances,14,14.7
EAV-170508-U,Track ballast (except 170507),26,331.7
EAV-170601-G,Insulation materials containing asbestos,-,-
EAV-170603-G,Other insulation materials,-,-
EAV-170604-U,"Insulation materials (except 170601, 170603)",-,-
EAV-170605-G,Construction materials containing asbestos,-,-
EAV-170801-G,Gypsum-based construction materials contaminated,-,-
EAV-170802-U,Gypsum-based construction materials (ex. 170801),9,4.1
EAV-170901-G,Construction and demolition wastes cont. mercury,-,-
EAV-170902-G,Construction and demolition wastes containing PCB,-,-
EAV-170903-G,Other construction and demolition wastes,6,6.4
EAV-170904-U,"Mixed construction,demolition wastes(ex.170901-03)",4,2.2
EAV-18,Wastes from human or animal health care,-,-
EAV-180101-U,Sharps (except 180103),-,-
EAV-180102-U,"Body parts, organs incl. blood bags (ex.180103)",-,-
EAV-180103-G,Wastes (special requirements to prevent infection),-,-
EAV-180104-U,"Dressings,plaster casts,linen,disp.cloth.,diapers",-,-
EAV-180106-G,Chemicals consisting of or cont. hazardous subst.,-,-
EAV-180107-U,Chemicals (except 180106),-,-
EAV-180108-G,Cytotoxic and cytostatic medicines,-,-
EAV-180109-U,Medicines (except 180108),-,-
EAV-180110-G,Amalgam waste from dental care,-,-
EAV-180201-U,Sharps (except 180202),-,-
EAV-180202-G,Wastes (special requirements to prevent infection),-,-
EAV-180203-U,Wastes(no special requirements to prevent infect.),-,-
EAV-180205-G,Chemicals consisting of or cont. hazardous subst.,-,-
EAV-180206-U,Chemicals (except 180205),-,-
EAV-180207-G,Cytotoxic and cytostatic medicines,-,-
EAV-180208-U,Medicines (except 180207),-,-
EAV-19,Wastes from waste management facilities etc.,55,304.1
EAV-190102-U,"Incineration,pyrolysis: Ferrous mat. fr.bottom ash",-,-
EAV-190105-G,"Incineration,pyrolysis: Filter cake fr.gas treat.",-,-
EAV-190106-G,"Incineration,pyrolysis: Aqueous liquid wastes",-,-
EAV-190107-G,"Incineration,pyrolysis: Solid wastes fr.gas treat.",-,-
EAV-190110-G,"Incineration,pyrolysis: Spent activated carbon",-,-
EAV-190111-G,"Incineration,pyrolysis: Bottom ash and slag",4,5.1
EAV-190112-U,Bottom ash and slag (except 190111),-,-
EAV-190113-G,"Incineration,pyrolysis: Fly ash cont. haza. subst.",-,-
EAV-190114-U,Fly ash (except 190113),-,-
EAV-190115-G,"Incineration,pyrolysis: Boiler dust cont.haza.sub.",-,-
EAV-190116-U,Boiler dust (except 190115),-,-
EAV-190117-G,Pyrolysis wastes containing hazardous substances,-,-
EAV-190118-U,Pyrolysis wastes (except 190117),-,-
EAV-190119-U,"Incineration,pyrolysis: Sands from fluidised beds",-,-
EAV-190199-U,"Incineration,pyrolysis: Wastes n.o.s.",-,-
EAV-190203-U,Premixed wastes composed only of non-hazard.wastes,-,-
EAV-190204-G,Premixed wastes comp.of at least one hazard. waste,-,-
EAV-190205-G,Sludges from physico/chemical treatment,8,17.1
EAV-190206-U,Sludges from physico/chemical treatm. (ex. 190205),-,-
EAV-190207-G,Oil and concentrates from separation,-,-
EAV-190208-G,Liquid combustible wastes cont. haza. substances,-,-
EAV-190209-G,Solid combustible wastes cont. hazardous subst.,-,-
EAV-190210-U,Combustible wastes (except 190208-190209),-,-
EAV-190211-G,Other wastes containing hazardous substances,-,-
EAV-19029900-U,Physico/chemical treatments: Wastes n.o.s.,-,-
EAV-19029950-U,Products resulting from waste treatment,-,-
EAV-190304-G,"Wastes marked as hazardous, partly stabilised",-,-
EAV-190305-U,Stabilised wastes (except 190304),-,-
EAV-190306-G,"Wastes marked as hazardous, solidified",-,-
EAV-190307-U,Solidified wastes (except 190306),-,-
EAV-190401-U,Vitrified waste,-,-
EAV-190402-G,Fly ash and other flue-gas treatment wastes,-,-
EAV-190403-G,Non-vitrified solid phase,-,-
EAV-190404-U,Aqueous liquid wastes fr.vitrified waste tempering,-,-
EAV-190501-U,"Non-composted fraction of municipal,similar wastes",-,-
EAV-190502-U,"Non-composted fraction of animal, vegetable waste",-,-
EAV-190503-U,Off-specification compost,-,-
EAV-19059900-U,Wastes n.o.s. undifferentiated,-,-
EAV-19059901-U,Compost (according to specifications),-,-
EAV-190603-U,Liquor from anaerobic treatment of municipal waste,-,-
EAV-190604-U,Digestate from anaerobic treatm.of municipal waste,-,-
EAV-190605-U,"Liquor fr.anaerobic treat. of animal,vegetable w.",-,-
EAV-190606-U,"Digestate fr.anaerobic treat. of animal,veget. w.",-,-
EAV-190699-U,Anaerobic treatment: Wastes n.o.s.,-,-
EAV-190702-G,Landfill leachate containing hazardous substances,-,-
EAV-190703-U,Landfill leachate (except 190702),-,-
EAV-190801-U,Screenings,6,5.9
EAV-190802-U,Waste from desanding,41,53.5
EAV-190805-U,Sludges from treatment of urban waste water,-,-
EAV-190806-G,Saturated or spent ion exchange resins,-,-
EAV-190807-G,"Solutions,sludges fr. regenerat. of ion exchangers",-,-
EAV-190808-G,Membrane system waste containing heavy metals,-,-
EAV-190809-U,"Grease,oil mixture from oil/water sep.(edible oil)",-,-
EAV-190810-G,"Grease,oil mixture from oil/water sep.(ex.190809)",-,-
EAV-190811-G,Sludges from bio. treat. of industrial waste water,-,-
EAV-190812-U,Sludges fr.bio.treat.of ind.waste water(ex.190811),-,-
EAV-190813-G,Sludges from other treat.of industrial waste water,5,2.3
EAV-190814-U,Sludges fr.oth.treat.of ind.waste water(ex.190813),7,8.2
EAV-190899-U,Waste water treatment plants: Wastes n.o.s.,-,-
EAV-190901-U,Solid waste from primary filtration and screenings,4,0.8
EAV-190902-U,Sludges from water clarification,14,20.6
EAV-190903-U,Sludges from decarbonation,-,-
EAV-190904-U,Spent activated carbon,-,-
EAV-190905-U,Saturated or spent ion exchange resins,-,-
EAV-190906-U,"Solutions,sludges fr. regenerat. of ion exchangers",-,-
EAV-190999-U,Preparation of water: Wastes n.o.s.,-,-
EAV-191001-U,Iron and steel waste,-,-
EAV-191002-U,Non-ferrous waste,-,-
EAV-191003-G,Fluff-light fraction and dust,-,-
EAV-191004-U,Fluff-light fraction and dust (except 191003),-,-
EAV-191005-G,Other fractions containing hazardous substances,-,-
EAV-191006-U,Other fractions (except 191005),-,-
EAV-191101-G,Oil regeneration: Spent filter clays,-,-
EAV-191102-G,Oil regeneration: Acid tars,-,-
EAV-191103-G,Oil regeneration: Aqueous liquid wastes,-,-
EAV-191104-G,Oil regen.: Wastes fr. cleaning of fuel with bases,-,-
EAV-191105-G,Oil regen.: Sludges from on-site effluent treat.,-,-
EAV-191106-U,Sludges from on-site effluent treatment(ex.191105),-,-
EAV-191107-G,Oil regeneration: Wastes from flue-gas cleaning,-,-
EAV-19119900-U,Wastes n.o.s.,-,-
EAV-19119950-U,"Base oil (starting material for lubricant), (SK)",-,-
EAV-19119951-U,"Lubricant, (SS)",-,-
EAV-19119952-U,Middle distillate component,-,-
EAV-19119953-U,"Heating oil light (including diesel), (HL)",-,-
EAV-19119954-U,Heating oil heavy component,-,-
EAV-19119955-U,"Heating oil heavy, (HS)",-,-
EAV-19120100-U,Mech.treatm.of waste: Paper and cardboard,-,-
EAV-19120101-U,Mech.treatm.of waste: Ordinary paper grades (gr.I),-,-
EAV-19120102-U,Mech.treatm.of waste: Medium paper grades (gr.II),-,-
EAV-19120103-U,Mech.treatm.of waste: Better paper grades (gr.III),-,-
EAV-19120104-U,Mech.treatm.of waste: Kraft paper grades (gr.IV),-,-
EAV-19120105-U,Mech.treatm.of waste: Special paper grades (gr.V),-,-
EAV-191202-U,Mech.treatm.of waste: Ferrous metal,-,-
EAV-191203-U,Mech.treatm.of waste: Non-ferrous metal,-,-
EAV-191204-U,Mech.treatm.of waste: Plastic and rubber,-,-
EAV-19120500-U,Mech.treatm.of waste: Glass undifferentiated,-,-
EAV-19120501-U,Mech.treatm.of waste: White glass,-,-
EAV-19120502-U,Mech.treatm.of waste: Brown glass,-,-
EAV-19120503-U,Mech.treatm.of waste: Green glass,-,-
EAV-19120504-U,Mech.treatm.of waste: Coloured glass,-,-
EAV-19120505-U,Mech.treatm.of waste: Mixed glass,-,-
EAV-191206-G,Mech.treatm.of waste: Wood cont. hazardous subs.,-,-
EAV-191207-U,Wood (except 191206),-,-
EAV-191208-U,Mech.treatm.of waste: Textiles,-,-
EAV-19120900-U,"Mech.treatm.of waste: Minerals (sand, stones)",20,84.3
EAV-19120901-U,Products for road and path construction,-,-
EAV-19120902-U,Products for other earthworks,-,-
EAV-19120903-U,Products for use in concrete mixing plants,-,-
EAV-19120904-U,Products for use in asphalt mixing plants,-,-
EAV-19120905-U,Products for other use,-,-
EAV-19120906-U,Hot mix asphalt for road and path construction,-,-
EAV-191210-U,Combustible waste (refuse derived fuel),-,-
EAV-191211-G,Other wastes (including mixtures of materials),3,1.9
EAV-191212-U,Other wastes (incl. mixtures of mat.)(ex. 191211),4,28.1
EAV-191301-G,Solid wastes from soil remediation,-,-
EAV-191302-U,Solid wastes from soil remediation (except 191301),3,2
EAV-191303-G,Sludges from soil remediation,-,-
EAV-191304-U,Sludges from soil remediation (except 191303),-,-
EAV-191305-G,Sludges from groundwater remediation,-,-
EAV-191306-U,Sludges from groundwater remediation (ex. 191305),-,-
EAV-191307-G,"Aqueous liquid wastes,concentrates fr.groundw.rem.",-,-
EAV-191308-U,"Aqueous liquid wastes,concentrates (except 191307)",-,-
EAV-20,"Municipal wastes (household waste, similar wastes)",46,252.7
EAV-200101-U,Paper and cardboard,-,-
EAV-200102-U,Glass,-,-
EAV-200108-U,Biodegradable kitchen and canteen waste,-,-
EAV-200110-U,Clothes,-,-
EAV-200111-U,Textiles,-,-
EAV-200113-G,Solvents,-,-
EAV-200114-G,Acids,-,-
EAV-200115-G,Alkalines,-,-
EAV-200117-G,Photochemicals,-,-
EAV-200119-G,Pesticides,-,-
EAV-200121-G,Fluorescent tubes and other mercury-cont. waste,-,-
EAV-200123-G,Discarded equipment containing chlorofluorocarbons,-,-
EAV-200125-U,Edible oil and fat,-,-
EAV-200126-G,Oil and fat (except 200125),-,-
EAV-200127-G,"Paint, inks, adhesives and resins",-,-
EAV-200128-U,"Paint, inks, adhesives and resins (except 200127)",-,-
EAV-200129-G,Detergents containing hazardous substances,-,-
EAV-200130-U,Detergents (except 200129),-,-
EAV-200131-G,Cytotoxic and cytostatic medicines,-,-
EAV-200132-U,Medicines (except 200131),-,-
EAV-200133-G,Batteries and accumulators (160601-160603),-,-
EAV-200134-U,Batteries and accumulators (except 200133),-,-
EAV-200135-G,"Discarded electrical equipment (ex. 200121,23)",-,-
EAV-200136-U,"Discarded electrical equipment (ex. 200121,23,35)",-,-
EAV-200137-G,Wood containing hazardous substances,-,-
EAV-200138-U,Wood (except 200137),-,-
EAV-200139-U,Plastics,-,-
EAV-200140-U,Metals,-,-
EAV-200141-U,Wastes from chimney sweeping,-,-
EAV-200199-U,Other fractions not otherwise specified,-,-
EAV-20019900-U,Other fractions n.o.s. undifferentiated,-,-
